site;player_ID;round;Investment;crop_choice;wheat;gram;water_used;earning_dam;amount_not_inv;total_earning;treat;NREGA_used;DEV_Pro_yes;Table_path;Table_next;Threshold_path;excluded
Baghraudi_FV;5;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;5;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;6;6;2100;g;0;1;3000;0;900;900;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;6;7;2000;g;0;1;3000;0;1000;1000;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;6;8;2500;g;0;1;3000;0;500;500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;6;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;6;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;7;6;1100;g;0;1;3000;0;1900;1900;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;7;7;2000;g;0;1;3000;0;1000;1000;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;7;8;2500;g;0;1;3000;0;500;500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;7;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;7;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;8;6;1600;g;0;1;3000;13000;1400;14400;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;8;7;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;8;8;500;g;0;1;3000;13000;2500;15500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;8;9;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;8;10;2300;g;0;1;3000;13000;700;13700;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;9;6;1600;w;1;0;5500;0;1400;1400;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;9;7;1300;g;0;1;3000;13000;1700;14700;com;NA;NA;NA;NA;NA;NA
